local_time,sentiment,sentimentscore,nature,naturescore,text,retweet_count,like_count,reply_count,hashtags
2021-10-16 16:16:44,Negative,0.6429579257965088,Problem,0.754083514213562,"La gauche n’a jamais cessé de combattre sur le terrain des idées, ce combat que la droite refuse de mener, ce combat que la droite dédaigne, même quand elle est au pouvoir, surtout quand elle au pouvoir.
#Béziers #CroiséeDesChemins",578.0,2350.0,44.0,béziers|croiséedeschemins
2021-10-16 16:16:34,Negative,0.6877689957618713,Problem,0.7842708230018616,"Dire que le combat politique n’est pas le combat des idées, c’est avouer, que pour eux, la politique n’est que le combat pour les places. C’est mépriser les électeurs.
#Béziers #CroiséeDesChemins https://twitter.com/ZemmourEric/status/1449408940043816971/photo/1",476.0,1923.0,56.0,béziers|croiséedeschemins
2021-10-16 16:15:48,Positive,0.4774493873119354,Other,0.6714347004890442,"J’entends ici et là « Zemmour confond la politique avec le combat des idées ». Je vais vous faire une confidence : comme ils ont raison !
#Béziers #CroiséeDesChemins",692.0,3433.0,64.0,béziers|croiséedeschemins
2021-10-16 16:15:15,Positive,0.7753913998603821,Other,0.8605128526687622,"Ce soir, je suis venu vous parler d’un sujet qui me tient à cœur. Celui du combat des idées. Je suis venu vous livrer ma définition de la politique.
#Béziers #CroiséeDesChemins",426.0,2141.0,41.0,béziers|croiséedeschemins
2021-10-16 12:31:37,Positive,0.7707762718200684,Other,0.9462761282920837,Un moment convivial dans l'Hérault ! https://twitter.com/ZemmourEric/status/1449352326721019911/photo/1,376.0,2320.0,68.0,
2021-10-16 11:57:25,Positive,0.8329138159751892,Other,0.9233676791191101,"Une belle visite du château de Flaugergues, propriété des héritiers de Colbert. https://twitter.com/ZemmourEric/status/1449343722534146055/photo/1",543.0,3216.0,84.0,
2021-10-16 10:02:07,Neutral,0.5228855013847351,Problem,0.6104588508605957,"Je souhaite vous parler d’éducation, sujet aussi essentiel que l’immigration pour la défense de notre identité. https://twitter.com/ZemmourEric/status/1449314704095072258/video/1",2564.0,9802.0,1602.0,
2021-10-16 08:59:51,Negative,0.5120128393173218,Problem,0.8476076126098633,"Pour ce gouvernement, tous les moyens sont bons pour détruire le mode de vie des Français. « Le_Figaro_Immo: La charge de la ministre du Logement contre la maison, prisée par les Français https://immobilier.lefigaro.fr/article/la-charge-de-la-ministre-du-logement-contre-la-maison-prisee-par-les-francais_f3f03276-2d8e-11ec-9370-7e9ee94f28c7/ — https://twitter.com/Le_Figaro_Immo/status/1448954236906180616 »",1226.0,4540.0,264.0,
2021-10-15 18:33:37,Neutral,0.7229544520378113,Other,0.818403959274292,😂 « marylou_magal: La réponse d’Eric Zemmour à la question d’un militant : « Pour qui vous conseillez-nous de voter à la prochaine présidentielle ? » ⬇️ @LEXPRESS https://twitter.com/marylou_magal/status/1449075647763079168/video/1 — https://twitter.com/marylou_magal/status/1449075647763079168 »,949.0,4649.0,188.0,
2021-10-15 17:58:46,Negative,0.9502450823783876,Problem,0.8385841250419617,"Nous refusons l’égoïsme de laisser aux futures générations, une France plus violente, plus pauvre, plus cruelle, plus injuste, plus dure... Nous n’en voulons pas !
#Nîmes #CroiséeDesChemins",1026.0,4128.0,132.0,croiséedeschemins|nîmes
2021-10-15 17:57:28,Positive,0.9500461220741272,Solution,0.5595194101333618,"Transmettre la beauté et la grandeur de notre civilisation européenne, c’est le plus beau cadeau que nous puissions faire aux prochaines générations.
#Nîmes #CroiséeDesChemins",998.0,4105.0,109.0,croiséedeschemins|nîmes
2021-10-15 17:49:04,Negative,0.9325273036956788,Problem,0.7560375928878784,"Certains m’accusent de vouloir provoquer une « guerre civile ». Mais la violence aveugle est déjà là : un professeur. Décapité. En pleine rue. En France !
#Nîmes #CroiséeDesChemins https://twitter.com/ZemmourEric/status/1449069831425298433/photo/1",680.0,2825.0,108.0,croiséedeschemins|nîmes
2021-10-15 17:46:45,Negative,0.5104972124099731,Problem,0.4753216803073883,"Nous devons retrouver la tradition de nos institutions républicaines dans laquelle la justice ne fait qu’appliquer la loi et n’est pas l’instrument des minorités. C’est une justice qui condamne les délinquants et non la pensée.
#Nîmes #CroiséeDesChemins",599.0,2546.0,50.0,croiséedeschemins|nîmes
2021-10-15 17:40:22,Positive,0.7076736092567444,Solution,0.6745068430900574,"Nous voulons conserver notre langue, la plus belle du monde, la plus claire, nous voulons la protéger de l’influence américaine, maghrébine et de l’écriture inclusive.
#Nîmes #CroiséeDesChemins",2979.0,12898.0,1431.0,croiséedeschemins|nîmes
2021-10-15 17:35:26,Positive,0.8136690258979797,Solution,0.7605440020561218,"Nous voulons retrouver l’école du mérite, de l’excellence, de l’effort et de l’autorité : celle qui fabriquait des Français. Et des Français bien faits, qui savaient lire, écrire et compter.
#Nîmes #CroiséeDesChemins",1136.0,4779.0,133.0,croiséedeschemins|nîmes
2021-10-15 17:31:06,Negative,0.4289222657680512,Solution,0.6618826985359192,"En France, on doit vivre à la française. Ce n’est pas la France qui doit faire des accommodements raisonnables avec l’islam. C’est l’islam qui doit faire des accommodements raisonnables avec la France.
#Nîmes #CroiséeDesChemins",1909.0,7629.0,295.0,croiséedeschemins|nîmes
2021-10-15 17:28:47,Negative,0.9307854771614076,Problem,0.6851344704627991,"Nos adversaires nous reprochent d’être obsédés par le passé ? Ils se trompent. C’est bien l’avenir qui nous inquiète.
#Nîmes #CroiséeDesChemins https://twitter.com/ZemmourEric/status/1449064724944113670/photo/1",939.0,3634.0,93.0,croiséedeschemins|nîmes
2021-10-15 17:26:07,Negative,0.7074028253555298,Other,0.8806456923484802,"Samuel Paty était-il de gauche ? Samuel Paty était-il de droite ? On ne le saura jamais.

Était-il croyant ? Ou athée ? On ne le saura pas non plus. Et c’est tant mieux.

Car la seule chose que retiendra l’Histoire, c’est que ce jour-là, #SamuelPaty n’a pas baissé les yeux.",1331.0,6220.0,147.0,samuelpaty
2021-10-15 17:24:37,Negative,0.8568335771560669,Other,0.715614378452301,"Je suis heureux d’être à Nîmes aujourd’hui. Mais ce jour est une journée tragique : il y a exactement un an, Samuel Paty était assassiné. Décapité. En pleine rue. Au nom de l’islam.
#Nîmes #CroiséeDesChemins https://twitter.com/ZemmourEric/status/1449063678339321856/photo/1",458.0,2037.0,45.0,croiséedeschemins|nîmes
2021-10-15 17:09:16,Negative,0.6322644948959351,Solution,0.514607846736908,"Nos dirigeants de droite veulent des mesures concrètes ? Qu’ils commencent par avoir du courage !

#Nimes #CroiséeDesChemins",768.0,3624.0,96.0,croiséedeschemins|nimes
2021-10-15 17:01:15,Neutral,0.7856379747390747,Other,0.949733316898346,"🔴 Suivez le direct de mon discours à Nîmes !

https://fb.watch/8FofN73OVu/",207.0,810.0,45.0,
2021-10-15 14:10:38,Positive,0.771544873714447,Other,0.5673875212669373,"Merci à ces enseignants ! « FigaroVox: «Nous, enseignants, pensons qu'Éric Zemmour peut porter le projet d'une école de l'excellence pour tous» https://www.lefigaro.fr/vox/politique/nous-enseignants-pensons-qu-eric-zemmour-peut-porter-le-projet-d-une-ecole-de-l-excellence-pour-tous-20211015 — https://twitter.com/FigaroVox/status/1449013576975491076 »",1071.0,4404.0,122.0,
2021-10-15 11:44:35,Positive,0.8984620571136475,Other,0.9461315870285034,Merci aux Nîmois pour ce beau cadeau ! https://twitter.com/ZemmourEric/status/1448978104874119171/photo/1,757.0,5939.0,486.0,
2021-10-15 10:21:21,Neutral,0.7329264879226685,Other,0.9504324197769165,https://twitter.com/ZemmourEric/status/1448957158079537159/photo/1,1000.0,3272.0,115.0,
2021-10-15 10:21:17,Neutral,0.7374317049980164,Other,0.9507027268409729,https://twitter.com/ZemmourEric/status/1448957141147131904/photo/1,830.0,2422.0,62.0,
2021-10-15 10:20:59,Neutral,0.733221173286438,Other,0.9507613182067871,https://twitter.com/ZemmourEric/status/1448957063992909831/photo/1,267.0,566.0,13.0,
2021-10-15 10:20:40,Neutral,0.7304769158363342,Other,0.9506773948669434,https://twitter.com/ZemmourEric/status/1448956986465394727/photo/1,349.0,676.0,23.0,
2021-10-15 10:20:37,Negative,0.9017770886421204,Other,0.8992528319358826,"Il y a un an, Samuel Paty, professeur d'Histoire et de Géographie, était décapité. Le temps de l'émotion doit faire place à celui de l’action.

Je veux revenir sur cet évènement tragique : ⬇️ https://twitter.com/ZemmourEric/status/1448956973236559876/photo/1",1839.0,5499.0,203.0,
2021-10-15 10:08:04,Neutral,0.7334030866622925,Other,0.9422935247421265,"Invité hier de l'Heure des Pros sur @CNEWS je répondais à @PascalPraud.

L'intégralité de mon entretien sur ma chaîne YouTube :
➡️https://youtu.be/aYvtbQKHOu0

#HDPros #JeSoutiensZemmour https://twitter.com/ZemmourEric/status/1448953814892040192/photo/1",356.0,1327.0,93.0,hdpros|jesoutienszemmour
2021-10-15 08:36:56,Negative,0.8543214797973633,Problem,0.6785624027252197,"Débordé et impuissant, l’État délègue la catastrophe migratoire aux Français. « MarleneSchiappa: Pour soutenir des réfugiés, de nombreux citoyens font preuve de solidarité. 
Pour la #SemaineIntegration nous lançons une plateforme de parrainage citoyen des réfugiés. 
Vous voulez aider ? RDV sur http://xn--rfugis-bvae.info ! 
@DIRefugies @infofrance2 #Les4V ⤵️ https://twitter.com/MarleneSchiappa/status/1448582741356916739/video/1 — https://twitter.com/MarleneSchiappa/status/1448582741356916739 »",1112.0,3827.0,442.0,les4v|semaineintegration
2021-10-14 19:14:48,Neutral,0.5937464833259583,Other,0.9422741532325745,"Mardi 19 octobre, à l'invitation des @EveilleursE, je serai à Versailles à 20h30.

Inscrivez-vous dès maintenant : 
https://www.billetweb.fr/la-france-na-pas-dit-son-dernier-mot?src=croisee

J'espère vous retrouver nombreux ! https://twitter.com/ZemmourEric/status/1448729018572976131/photo/1",598.0,2095.0,127.0,
2021-10-14 15:29:57,Positive,0.488863080739975,Other,0.7552714347839355,"Des héros du quotidien, comme les policiers, ciblés pour leur uniforme qui symbolise l'Etat et la France. « PompiersFR: Inauguration congrès national des sapeurs-pompiers de France https://twitter.com/i/broadcasts/1DXxyDgXyEnJM — https://twitter.com/PompiersFR/status/1448556491116400643 »",600.0,2609.0,72.0,
2021-10-14 13:03:04,Neutral,0.4223187565803528,Other,0.4107356667518616,"On m’attaque sur des choses annexes parce que tout le monde sait que sur ce qu’il y a de fondamental, les Français sont d’accord avec moi.
#HDPros https://twitter.com/ZemmourEric/status/1448635468610998279/video/1",1540.0,6033.0,482.0,hdpros
2021-10-14 12:54:11,Positive,0.4233334958553314,Problem,0.4303210973739624,"Avec @BHL, il n’y a de bons nationalistes que non français.
Le peuple français a lui aussi le droit d’être défendu et de défendre son intégrité.
#HDPros https://twitter.com/ZemmourEric/status/1448633231541145604/video/1",820.0,3208.0,130.0,hdpros
2021-10-14 09:25:59,Positive,0.5929990410804749,Solution,0.47781190276145935,".@BHL m'assigne à résidence ethnique et religieuse. Moi, je considère que je suis d'abord un citoyen français, que ça lui plaise ou non. https://twitter.com/ZemmourEric/status/1448580838711570443/video/1",1584.0,6076.0,580.0,
2021-10-14 08:14:11,Negative,0.6075467467308044,Solution,0.5996572971343994,"Je fais renaître le RPR et Édouard Philippe fait renaître l’UDF. LR n’a plus de raison d’être.
#HDPros",1826.0,8493.0,572.0,hdpros
2021-10-13 19:42:36,Neutral,0.8309401869773865,Other,0.9456954598426819,"À demain, 9h sur @CNEWS !
#HDPros « CNEWSLesOFF: 🔴🗓RENDEZ-VOUS DEMAIN À 9H dans #HDPros

@ZemmourEric ​sera l'invité de @PascalPraud ce jeudi 14 octobre sur @CNEWS https://twitter.com/CNEWSLesOFF/status/1448327241293836295/photo/1 — https://twitter.com/CNEWSLesOFF/status/1448327241293836295 »",811.0,3460.0,303.0,hdpros
2021-10-13 11:32:50,Positive,0.5761924982070923,Problem,0.7615897059440613,"Il paraît que c’est une victoire du « vivre ensemble ». C’est en vérité une victoire pour l’islam.
Cologne, la quatrième ville d’Allemagne, a basculé.

https://www.valeursactuelles.com/monde/allemagne-a-cologne-lappel-a-la-priere-du-vendredi-sera-desormais-entendu-dans-toute-la-ville/",2551.0,7023.0,1052.0,
2021-10-13 11:11:32,Neutral,0.7480928301811218,Other,0.9509705305099487,https://twitter.com/ZemmourEric/status/1448245010277744647/photo/1,1524.0,6514.0,262.0,
2021-10-13 06:55:23,Neutral,0.7946027517318726,Other,0.9341878294944763,"Le chapitre 5 de la #CroiséeDesChemins s’écrira à Nîmes.

Toutes les informations ici :
https://www.croiseedeschemins-ez.fr/nimes

J’espère vous y voir nombreux. https://twitter.com/ZemmourEric/status/1448180550200594433/photo/1",503.0,1767.0,95.0,croiséedeschemins
2021-10-12 16:11:10,Neutral,0.7665515542030334,Other,0.9464557766914368,"C'était la Corse !

La vidéo sur ma chaîne YouTube :
➡️ https://youtu.be/_idqQoj8L6I

#Corse #CroiséeDesChemins https://twitter.com/ZemmourEric/status/1447958026841989137/photo/1",366.0,1636.0,81.0,corse|croiséedeschemins
2021-10-12 14:04:42,Neutral,0.7185161113739014,Other,0.9507058262825012,https://twitter.com/ZemmourEric/status/1447926203332055047/photo/1,1600.0,7239.0,666.0,
2021-10-11 21:31:17,Positive,0.8414462208747864,Other,0.9367716312408447,"Économie, écologie, instruction, merci au @CercleHebe pour ces échanges ! https://twitter.com/ZemmourEric/status/1447676201275887616/photo/1",531.0,2786.0,96.0,
2021-10-11 15:38:23,Negative,0.8633350729942322,Problem,0.7192816734313965,"Les comiques, qui n'en sont plus, sont devenus les chiens de garde du politiquement correct. Et là en l'occurrence, le chien de garde aboie et il mord.
#BercoffSudRadio #GaetanMatis https://twitter.com/ZemmourEric/status/1447587389287849984/video/1",688.0,2937.0,148.0,bercoffsudradio|gaetanmatis
2021-10-11 15:27:40,Negative,0.8858484029769897,Problem,0.781439483165741,"L'enjeu, c'est le destin de la France. Il y a une urgence absolument inouïe dont n'ont pas conscience nos élites, mais dont a cruellement conscience le peuple français.
#BercoffSudRadio https://twitter.com/ZemmourEric/status/1447584695173124103/video/1",848.0,3199.0,196.0,bercoffsudradio
2021-10-11 14:44:26,Negative,0.6229786276817322,Problem,0.7014124989509583,".@Fabien_Roussel utilise la vieille technique communiste : inventer des délits d’opinion pour ensuite condamner. Je lui rappelle que, sur l’immigration, je ne dis pas autre chose que ce que disait son lointain prédécesseur Georges Marchais.
#BercoffSudRadio https://twitter.com/ZemmourEric/status/1447573814896902152/video/1",739.0,2754.0,125.0,bercoffsudradio
2021-10-11 11:47:03,Negative,0.4992401897907257,Solution,0.5759568214416504,"Cette crise sanitaire a montré que, finalement, quand les politiques veulent vraiment intervenir, retrouver la puissance de l’État, ils le peuvent.
#BercoffSudRadio",869.0,4396.0,298.0,bercoffsudradio
2021-10-11 11:19:32,Positive,0.5731214880943298,Problem,0.5312210917472839,"Il y a quelque chose de plus fort que le désespoir : c’est la concordance entre la vision et l’action.
#BercoffSudRadio",629.0,2848.0,78.0,bercoffsudradio
2021-10-11 11:12:40,Negative,0.9352794289588928,Solution,0.549538791179657,"Je pense qu’il faut supprimer la redevance. Pour que le service public cesse de nous racketter, puis de nous cracher au visage.
#BercoffSudRadio",3852.0,16211.0,1124.0,bercoffsudradio
2021-10-11 08:44:27,Neutral,0.7430577874183655,Other,0.9472047090530396,"À tout à l'heure, 12h30 sur @SudRadio ! 
#SudRadio #BercoffSudRadio « SudRadio: [#BercoffSudRadio] 🔴Rdv à midi :  
🗣️ @ZemmourEric répondra à toutes les questions d'@andrebercoff, pour un face à face inédit !
📖 “La France n’a pas dit son dernier mot” (Ed. Rubempré)

☎️ Posez toutes vos questions au 0.826.300.300 https://twitter.com/SudRadio/status/1447477540067725314/photo/1 — https://twitter.com/SudRadio/status/1447477540067725314 »",357.0,1494.0,76.0,bercoffsudradio|sudradio
2021-10-11 07:59:53,Negative,0.7891491651535034,Problem,0.8055498600006104,"« Wallah écarte-toi de ma rue. Eh le Coran, poussez-vous Madame ! ».
Sous les rires des autres élèves, une femme est violentée puis jetée à terre. Voilà comment on traite les enseignantes, aujourd'hui dans certaines classes. https://twitter.com/ZemmourEric/status/1447472006417551366/video/1",3310.0,9775.0,1709.0,
2021-10-10 16:07:13,Neutral,0.4946991205215454,Other,0.8475040793418884,"Une nation ce n’est pas un bout de papier, offert au premier venu qui a coché les bonnes cases dans un formulaire.
#Corse #CroiséeDesChemins https://twitter.com/ZemmourEric/status/1447232260067954689/video/1",1098.0,4888.0,207.0,corse|croiséedeschemins
2021-10-10 10:20:50,Neutral,0.7467015385627747,Other,0.9378742575645447,"Ce que j'ai dit aux Corses !

Retrouvez l'intégralité de mon discours sur ma chaîne YouTube :
➡️ https://youtu.be/NVs5PWHJOn8

#Corse #CroiséeDesChemins https://twitter.com/ZemmourEric/status/1447145087616573440/photo/1",559.0,2311.0,156.0,corse|croiséedeschemins
2021-10-09 18:34:31,Negative,0.7292304635047913,Solution,0.7129724621772766,"Pendant qu'Emmanuel Macron se soucie du sort des criminels du monde entier, je voudrais que l'on s'intéresse à la sécurité de tous les Français. « EmmanuelMacron: La France va relancer le combat pour l'abolition universelle de la peine de mort. Ce combat, nous le mènerons en Européens, encore et toujours. https://twitter.com/EmmanuelMacron/status/1446809734867308553/video/1 — https://twitter.com/EmmanuelMacron/status/1446809734867308553 »",2893.0,10737.0,842.0,
2021-10-09 18:29:50,Positive,0.4259382784366608,Solution,0.6627136468887329,"Les Corses veulent qu’on leur redonne le goût d’être français !
#Corse #CroiséeDesChemins https://twitter.com/ZemmourEric/status/1446905761347551232/photo/1",641.0,3734.0,225.0,corse|croiséedeschemins
2021-10-09 16:47:18,Negative,0.7095257043838501,Other,0.6354193091392517,"Trente ans que la gauche sans idée de @faureolivier traite ses adversaires de fascistes.
Le résultat : ⤵️ « faureolivier: 💬 Désormais, on fait salon avec monsieur Zemmour, on discute de ses saillies racistes comme s'il s’agissait d’opinions défendables puisqu’elles sont enveloppées dans la soie de l’érudition. Alors je le dis, puisque personne ne le dit : Éric Zemmour est un fasciste. #CNPS https://twitter.com/faureolivier/status/1446578049751961600/video/1 — https://twitter.com/faureolivier/status/1446578049751961600 » https://twitter.com/ZemmourEric/status/1446879957930622977/photo/1",809.0,3149.0,231.0,cnps
2021-10-09 15:51:19,Negative,0.7537397742271423,Problem,0.7877562642097473,"La lutte identitaire de la Corse, c’est la France tout entière qui aurait dû la mener, pas seulement les Corses !
#Corse #CroiséeDesChemins",795.0,3765.0,125.0,corse|croiséedeschemins
2021-10-09 14:51:45,Negative,0.5099267959594727,Solution,0.5522543787956238,"C’est tout le défi de l’assimilation des musulmans : il ne s’agit pas seulement de changer d’identité, il s’agit de changer de « fraternité ». C’est la France qui doit être leur nouvelle famille, et non plus l’islam.
#Corse #CroiséeDesChemins",1028.0,4385.0,322.0,corse|croiséedeschemins
2021-10-09 14:44:29,Positive,0.9129385352134703,Other,0.5767746567726135,"Vous êtes un peuple romain, un peuple fier qui aime la grandeur et la puissance. Vous aimez la France quand elle poursuit le rêve de Rome.
#Corse #CroiséeDesChemins",1036.0,5580.0,570.0,corse|croiséedeschemins
2021-10-09 14:24:44,Positive,0.9146767258644104,Other,0.7708463072776794,"Pour moi, enfant, la Corse c’était l’Empereur. L’Empereur, c’était la France. Et la France, c’était ma fierté de faire partie de cette formidable Histoire.
#Corse #CroiséeDesChemins",675.0,3407.0,126.0,corse|croiséedeschemins
2021-10-09 14:18:19,Neutral,0.6084740161895752,Other,0.9451980590820312,"Je suis venu en Corse parler de Nation.
#Corse #CroiséeDesChemins https://twitter.com/ZemmourEric/status/1446842464921440263/photo/1",334.0,1937.0,60.0,corse|croiséedeschemins
2021-10-09 14:17:33,Negative,0.9571093916893004,Problem,0.6411915421485901,"Le Corse est resté insensible aux modes ridicules qui veulent qu’un homme ne soit plus un homme, une femme plus une femme, une famille plus une famille, une nation plus une nation.
#Corse #CroiséeDesChemins",851.0,3904.0,125.0,corse|croiséedeschemins
2021-10-09 14:14:13,Positive,0.8245183229446411,Other,0.8748945593833923,"Les Corses sont ce drôle de peuple un peu lointain et pourtant tellement proche de moi. À la fois profondément français et profondément attaché à son sol natal !
#Corse #CroiséeDesChemins https://twitter.com/ZemmourEric/status/1446841435538567173/photo/1",484.0,2448.0,102.0,corse|croiséedeschemins
2021-10-09 14:11:27,Negative,0.946811318397522,Other,0.45507100224494934,"La Corse insurgée fut même le premier département libéré !
C’est l’île des Justes d’où aucun juif n’aura été ni dénoncé ni déporté.
#Corse #CroiséeDesChemins",995.0,4612.0,189.0,corse|croiséedeschemins
2021-10-09 14:03:17,Positive,0.8613492250442505,Other,0.9142873883247375,"La Corse a longtemps été le décor d’un imaginaire merveilleux pour moi, petit garçon de la banlieue parisienne.
#Corse #CroiséeDesChemins https://twitter.com/ZemmourEric/status/1446838682347003906/photo/1",399.0,2167.0,69.0,corse|croiséedeschemins
2021-10-09 13:43:46,Positive,0.8041985630989075,Other,0.9456071853637695,"Merci aux Corses pour cet accueil !
#Corse https://twitter.com/ZemmourEric/status/1446833771404304390/photo/1",538.0,3058.0,99.0,corse
2021-10-09 10:59:02,Neutral,0.5525234937667847,Other,0.9482821226119995,"Je vous invite à me suivre maintenant sur TikTok :
https://vm.tiktok.com/ZMeQjDTAG/

À très bientôt !
E.Z. https://twitter.com/ZemmourEric/status/1446792314538635264/video/1",506.0,2345.0,117.0,
2021-10-09 10:20:50,Neutral,0.6416756510734558,Other,0.9455471634864807,"L'Île de Beauté.
#Corse https://twitter.com/ZemmourEric/status/1446782701835587584/photo/1",590.0,4165.0,227.0,corse
2021-10-09 09:03:41,Negative,0.8909978270530701,Problem,0.6327599883079529,"Cet « humoriste », ami de Yassine Belattar, souhaite le massacre par des djihadistes de tous ceux qui me soutiennent. De quel côté est la violence ?
#ZemmourBataclan #GaetanMatis https://twitter.com/ZemmourEric/status/1446763285655736322/photo/1",6546.0,18256.0,2814.0,gaetanmatis|zemmourbataclan
2021-10-08 15:44:31,Negative,0.661722719669342,Problem,0.8198449015617371,".@GillesBornstein, qui êtes-vous pour m’interdire de parler sur le service public ?
Les Français méritent que vous leur rendiez leurs impôts !
#STOPcensure https://twitter.com/ZemmourEric/status/1446501772793688065/video/1",3043.0,9445.0,996.0,stopcensure
2021-10-08 10:22:57,Positive,0.6168760061264038,Solution,0.5494159460067749,"Emmanuel Macron veut dissoudre la France dans l’Afrique.
Que Ouagadougou reste Ouagadougou et que Montpellier reste Montpellier ! « EmmanuelMacron: L’avenir de l’Afrique et de la France appartient aux jeunes générations. De Ouagadougou à Montpellier, leurs voix portent un souffle d’espoir, une opportunité historique, celle de pouvoir écrire une nouvelle page de notre relation. Nous y sommes. Écrivons-la ensemble. https://twitter.com/EmmanuelMacron/status/1446367002302558214/video/1 — https://twitter.com/EmmanuelMacron/status/1446367002302558214 »",1910.0,6372.0,673.0,
2021-10-08 09:40:42,Negative,0.8599132895469666,Problem,0.8330127000808716,"Pratiques qu’il est difficile de ne pas qualifier de « monstrueuses » au sens propre : ablation des seins de jeunes filles, castration et création de « néo-vagins » pour les garçons.
Il s’agit de pulsions idéologiques qui déconnectent à la fois de la réalité et de la morale. 3/3",1032.0,5404.0,142.0,
2021-10-08 09:40:42,Negative,0.7109825015068054,Problem,0.833344042301178,"Comment qualifier des opérations sur une population vulnérable ?
Ce sont des procédures expérimentales, faites sur des enfants ayant des troubles psychologiques, avec des effets à long-terme néfastes ou inconnus, sans aucune application d’un quelconque principe de précaution. 2/3",825.0,4822.0,71.0,
2021-10-08 09:40:41,Negative,0.7750424742698669,Problem,0.8022042512893677,"Ce sont les médecins qui pratiquent des opérations de changement de sexe sur des enfants qui sont de monstrueux docteurs. Pour ce qui vous concerne, la propagande LGBT n’a rien à faire dans nos écoles ! 1/3 « jmblanquer: En me comparant au Dr Menguele, @ZemmourEric pratique l’insulte et se déshonore.
Il y ajoute le mensonge et la caricature. La circulaire que j’ai signée ne tombe dans aucun des travers qu’il dénonce.
Elle est faite pour protéger chacun de nos élèves.
Retrouvons des débats dignes. https://twitter.com/Europe1/status/1445791130772127746 — https://twitter.com/jmblanquer/status/1446166289119158275 »",1816.0,7287.0,368.0,
2021-10-08 06:48:34,Neutral,0.5828480124473572,Solution,0.7807597517967224,Il est temps de rendre au droit français sa primauté sur le droit européen. https://twitter.com/ZemmourEric/status/1446366892541816844/photo/1,4296.0,13145.0,1251.0,
2021-10-08 06:22:19,Negative,0.8857098817825317,Problem,0.7604345083236694,"La chronique malheureuse d'une France où les femmes sont les victimes de l'immigration massive. « F_Desouche: Pau : une jeune femme violée en pleine rue, un demandeur d'asile africain, mis en examen (MàJ) - https://www.fdesouche.com/2021/10/07/pau-une-jeune-femme-violee-en-pleine-rue-un-demandeur-dasile-africain-mis-en-examen/ https://twitter.com/F_Desouche/status/1446096455505166337/photo/1 — https://twitter.com/F_Desouche/status/1446096455505166337 »",1481.0,4344.0,302.0,
2021-10-07 16:13:21,Neutral,0.7584036588668823,Other,0.9452112317085266,"Invité hier de Punchline sur @CNEWS je répondais à @LaurenceFerrari.

L'intégralité de mon entretien sur ma chaîne YouTube :
➡️https://youtu.be/iNOBSldlIfk

#Punchline #JeSoutiensZemmour https://twitter.com/ZemmourEric/status/1446146639660466183/photo/1",490.0,2001.0,145.0,jesoutienszemmour|punchline
2021-10-07 11:47:14,Neutral,0.7181679606437683,Other,0.9505907893180847,https://twitter.com/ZemmourEric/status/1446079669254692867/photo/1,1551.0,7626.0,529.0,
2021-10-07 08:03:18,Neutral,0.5652865171432495,Other,0.8989796042442322,"Petite leçon d’économie à l’attention des démagogues.
#Punchline #JeSoutiensZemmour https://twitter.com/ZemmourEric/status/1446023313738895360/video/1",1415.0,5104.0,312.0,jesoutienszemmour|punchline
2021-10-06 19:59:39,Positive,0.8225071430206299,Other,0.9494753479957581,"Merci à tous les Versaillais venus ce soir.

#Versailles #CroiséeDesChemins https://twitter.com/ZemmourEric/status/1445841199974080521/photo/1",971.0,5508.0,185.0,croiséedeschemins|versailles
2021-10-06 16:55:27,Neutral,0.7586164474487305,Other,0.9504663944244385,https://twitter.com/ZemmourEric/status/1445794846782865419/photo/1,1629.0,7918.0,576.0,
2021-10-06 15:45:37,Neutral,0.8092947006225586,Other,0.946600615978241,"À tout de suite, 18h !
#Punchline #JeSoutiensZemmour « CNEWS: Éric Zemmour sera l’invité de @LaurenceFerrari à 18h dans #Punchline sur @CNEWS et @Europe1 https://twitter.com/CNEWS/status/1445656054109405185/photo/1 — https://twitter.com/CNEWS/status/1445656054109405185 »",315.0,2150.0,202.0,jesoutienszemmour|punchline
2021-10-06 14:46:43,Negative,0.9003788232803345,Problem,0.7994617819786072,"Il y a 20 ans, le gouvernement Jospin organisait le match France-#Algérie. Marseillaise conspuée, pelouse envahie, ministres bombardés de projectiles : le début d’une longue série d’humiliations de la France par une certaine jeunesse en quête de revanche. https://twitter.com/ZemmourEric/status/1445762449974595593/video/1",1564.0,4797.0,356.0,algérie
2021-10-06 10:50:11,Neutral,0.7475439310073853,Other,0.9366413950920105,"Je débattais lundi soir avec Michel Onfray chez @FrontPopOff. 

L'intégralité de notre Grand Débat sur ma chaîne YouTube :
https://youtu.be/paPKnx4j-dk

#OnfrayZemmour #JeSoutiensZemmour https://twitter.com/ZemmourEric/status/1445702925045567492/photo/1",536.0,2165.0,139.0,jesoutienszemmour|onfrayzemmour
2021-10-06 09:08:38,Negative,0.7743901610374451,Other,0.662185788154602,"Quand l'avocat du frère de Merah me traite de négationniste, est-ce comique ou tragique ? « BFMTV: ""Il est raciste, négationniste"": Dupond-Moretti appelle à ""ouvrir les yeux"" sur Zemmour https://www.bfmtv.com/politique/elections/presidentielle/zemmour-est-raciste-et-negationniste-pour-dupond-moretti_AV-202110050575.html — https://twitter.com/BFMTV/status/1445593699463819271 »",2927.0,11516.0,1281.0,
